tconst,primaryTitle,averageRating,numVotes,startYear,genres
tt2807624,The Closed Circuit,6.8,1671,2013,"Action,Crime,Drama"
tt28076784,No More Bets,6.7,1200,2023,"Crime,Drama"
tt28089650,Untold: Jake Paul the Problem Child,6.0,1861,2023,"Documentary,Sport"
tt28089651,Untold: Johnny Football,6.9,3059,2023,"Documentary,Sport"
tt28089652,Untold: Hall of Shame,6.5,1073,2023,"Crime,Documentary,Sport"
tt2808986,Tokyo Tribe,6.4,3597,2014,"Action,Musical"
tt28091020,Natho Nenu,7.2,1571,2023,Romance
tt28091483,Nelluri Nerajana,8.2,1057,2023,"Action,Romance"
tt2811878,You and the Night,5.6,1703,2013,"Comedy,Drama,Romance"
tt2814362,United Passions,2.1,4383,2014,"Drama,History,Sport"
tt28145495,Uruttu Tech,9.8,8259,2023,Comedy
tt2815072,Indigenous,4.5,4182,2014,Horror
tt2815902,The Childhood of a Leader,6.1,6355,2015,Drama
tt2818178,When Animals Dream,5.8,3991,2014,"Drama,Fantasy,Horror"
tt28182736,Puppy Love,6.3,4074,2023,Comedy
tt2818654,Cemetery of Splendor,6.8,5267,2015,"Drama,Fantasy,Mystery"
tt2819358,Goynar Baksho,7.1,1655,2013,"Comedy,Drama,Family"
tt2820008,The Perfect Husband,4.4,3069,2014,"Drama,Horror,Thriller"
tt2820852,Furious 7,7.1,407589,2015,"Action,Crime,Thriller"
tt2821088,Bastards,6.1,3651,2013,"Drama,Romance"
tt2821314,The Rise and Rise of Bitcoin,7.1,1702,2014,"Documentary,History,News"
tt28218009,Surongo,6.7,27948,2023,"Crime,Drama,Mystery"
tt28219494,Her: Chapter 1,7.5,2322,2023,"Crime,Drama,Thriller"
tt28219502,Ala Ila Ela,8.7,1206,2023,"Action,Drama,Romance"
tt28219801,Bengaluru Boys,7.6,1081,2023,Drama
tt2822400,Nothing Bad Can Happen,6.9,2010,2013,"Crime,Drama,Horror"
tt2822578,Gravy,5.4,1722,2015,"Comedy,Horror"
tt2822672,Rock Dog,5.9,5853,2016,"Adventure,Animation,Comedy"
tt2822742,3 Hearts,5.9,2596,2014,"Drama,Romance"
tt28228231,Priyotoma,5.6,21148,2023,"Action,Drama,Romance"
tt2822864,Run the Tide,5.2,1211,2016,Drama
tt2823054,Mike and Dave Need Wedding Dates,6.0,93474,2016,"Comedy,Romance"
tt2823088,Carmina y amén.,6.6,1808,2014,"Comedy,Drama"
tt2823574,Extraction,4.7,1251,2013,"Action,Thriller"
tt28240284,To End All War: Oppenheimer & the Atomic Bomb,7.4,1891,2023,Documentary
tt2824852,Deadly Virtues: Love.Honour.Obey.,4.8,1634,2014,"Drama,Thriller"
tt2825120,Crows Explode,5.7,1636,2014,"Action,Crime"
tt2825230,Blood Punch,6.2,3323,2014,"Horror,Thriller"
tt2825924,Revelation Road 2: The Sea of Glass and Fire,4.8,1020,2013,"Action,Fantasy"
tt28260452,Jagrattha Bidda,8.0,1509,2023,Drama
tt2827320,Fandry,8.3,2514,2013,"Drama,Family"
tt28282716,Trial Period,7.3,6330,2023,"Comedy,Drama"
tt28285070,Rajugari Kodipulao,8.3,1936,2023,"Comedy,Drama,Mystery"
tt2828840,Fists of Legend,6.8,1207,2013,Action
tt2828884,Hoovey,5.7,1060,2015,Drama
tt2828954,7 Minutes,5.0,2573,2014,"Crime,Drama,Thriller"
tt2828996,A Haunted House 2,4.7,22897,2014,"Comedy,Fantasy,Horror"
tt28290216,Mark Cavendish: Never Enough,7.5,1321,2023,"Biography,Documentary,Sport"
tt28290233,Soulcatcher,3.7,1225,2023,"Action,Adventure,Thriller"
tt2830416,Hawking,7.3,1701,2013,"Biography,Comedy,Documentary"
tt28306747,Head to Head,6.1,2404,2023,"Comedy,Thriller"
tt2831404,Dr. Cabbie,6.0,3797,2014,Comedy
tt28314098,Naa Nee Prema Katha,8.4,1488,2023,"Action,Drama,Romance"
tt2831414,Everything Is Copy,7.4,1103,2015,"Biography,Documentary"
tt2832470,Dead Snow 2: Red vs. Dead,6.8,26129,2014,"Action,Comedy,Fantasy"
tt28327244,Detective Karthik,6.9,1626,2023,"Crime,Mystery,Thriller"
tt2833074,1987,7.4,1551,2014,"Biography,Comedy,Drama"
tt28335128,Dilse,6.9,1291,2023,"Drama,Romance"
tt2835548,Grand Central,6.2,2782,2013,"Drama,Romance"
tt2836166,Punk's Dead: SLC Punk 2,4.7,1150,2016,"Adventure,Comedy,Music"
tt2836202,Across the River,5.5,1613,2013,"Horror,Mystery,Thriller"
tt2836252,Fiston,5.3,1427,2014,Comedy
tt28362963,Checkmate,8.0,23988,2023,"Action,Comedy"
tt28364203,Non Stop Dhamaal,8.5,2136,2023,Comedy
tt2836434,The Badger Game,5.3,1095,2014,"Crime,Drama,Thriller"
tt2836628,Johnny Frank Garrett's Last Word,5.0,1472,2016,"Crime,Drama,Horror"
tt28372289,Paramporul,9.3,1127,2023,"Action,Thriller"
tt2837336,Amnesiac,4.3,3888,2014,"Drama,Horror,Mystery"
tt2837574,The Old Man & the Gun,6.7,48722,2018,"Biography,Comedy,Crime"
tt2841572,A Borrowed Identity,7.2,1854,2014,Drama
tt2843344,Back in Crime,6.5,1054,2013,"Crime,Fantasy,Thriller"
tt2844798,White God,6.9,16890,2014,"Adventure,Drama,Thriller"
tt2845796,Attakathi,7.2,1058,2012,"Comedy,Romance"
tt2846134,Gunde Jaari Gallanthayyinde,7.1,1813,2013,"Comedy,Drama,Romance"
tt2846972,The Rendez-Vous of Déjà-Vu,6.3,1114,2013,Comedy
tt2847438,The Bunker,6.1,2072,2015,"Comedy,Drama,Horror"
tt2848292,Pitch Perfect 2,6.4,166672,2015,"Comedy,Music"
tt2848324,Touched with Fire,6.2,2675,2015,"Drama,Romance"
tt2848876,The Painting Pool,7.4,5272,2013,"Drama,Romance"
tt28489464,Stopwatch,7.7,1019,2023,"Crime,Thriller"
tt2850272,Monster,6.5,6440,2018,"Crime,Drama"
tt2850386,The Croods: A New Age,6.9,50315,2020,"Adventure,Animation,Comedy"
tt28504311,Rent,7.9,2138,2023,"Crime,Horror"
tt28504359,Okkaroju... 48 Hours,7.1,1065,2023,"Drama,Thriller"
tt2852376,Heli,6.8,5307,2013,"Crime,Drama,Romance"
tt2852400,A Touch of Sin,7.1,12454,2013,"Action,Drama"
tt2852406,Omar,7.5,15043,2013,"Crime,Drama,Romance"
tt2852432,"Norte, the End of History",7.5,2224,2013,"Crime,Drama"
tt2852458,Stranger by the Lake,6.9,15578,2013,"Drama,Romance,Thriller"
tt2852470,The Missing Picture,7.3,3450,2013,Documentary
tt2853182,The Black Water Vampire,4.3,1149,2014,"Horror,Mystery,Thriller"
tt2853614,9-Month Stretch,6.4,5219,2013,"Comedy,Crime,Mystery"
tt2854394,Hot Bot,3.3,3755,2016,"Comedy,Sci-Fi"
tt2854894,A Fighting Man,5.5,1638,2014,"Drama,Sport"
tt2854926,Tag,6.5,142673,2018,"Action,Comedy"
tt2855026,Stop The Pounding Heart,6.7,1054,2013,"Documentary,Drama"
tt2855648,Madras Cafe,7.6,25138,2013,"Action,Drama,Thriller"
tt2856674,Ramayya Vastavayya,5.1,2203,2013,"Action,Comedy,Drama"
tt28568397,Friday Night Plan,6.5,1546,2023,"Comedy,Drama"
tt2856930,Gagarin. Pervyy v kosmose,6.5,3523,2013,"Adventure,Biography,Drama"
tt2857458,Mortadelo and Filemon: Mission Implausible,6.4,2199,2014,"Animation,Comedy"
tt2857500,Saare Jahaan Se Mehnga...,7.0,1333,2013,"Comedy,Drama"
tt2859246,Rakuen Tsuiho: Expelled from Paradise,6.6,1804,2014,"Action,Adventure,Animation"
tt2861320,Policegiri,4.2,1561,2013,"Action,Comedy,Crime"
tt2861532,A Wolf at the Door,7.4,4892,2013,"Crime,Drama,Thriller"
tt28622760,Ado Deyyam Katha,6.8,1016,2023,"Comedy,Horror"
tt2865074,Real Gangsters,7.2,7049,2013,"Crime,Drama,Mystery"
tt2865120,Ratchet & Clank,5.5,11599,2016,"Action,Adventure,Animation"
tt28654277,Mahanatulu,7.1,1204,2023,"Comedy,Horror"
tt28656365,Kelce,8.3,1499,2023,"Documentary,Sport"
tt2865822,All the World in a Design School,8.3,1303,2015,"Documentary,Drama,News"
tt28660814,Scout's Honor: The Secret Files of the Boy Scouts of America,7.0,1221,2023,"Crime,Documentary"
tt2866360,Coherence,7.2,140815,2013,"Drama,Mystery,Sci-Fi"
tt2866708,Strange But True,5.9,5319,2019,Thriller
tt2866824,Tiger Orange,6.5,1508,2014,Drama
tt28686328,Man Suang,7.0,1604,2023,"Drama,History,Mystery"
tt28692097,Nene Naa,4.9,1096,2023,"Adventure,Crime,Mystery"
tt28696625,Yendira Ee Panchayithi,8.5,1099,2023,"Action,Comedy,Drama"
tt2869728,Ride Along 2,5.9,61822,2016,"Action,Comedy,Crime"
tt2869878,The Poodles: In the Flesh,5.1,1518,2010,Documentary
tt2870612,"As Above, So Below",6.2,106182,2014,"Horror,Mystery,Thriller"
tt2870648,Amy,7.8,53992,2015,"Biography,Documentary,Music"
tt2870708,Wish I Was Here,6.6,38831,2014,"Comedy,Drama"
tt2870756,Magic in the Moonlight,6.5,69954,2014,"Comedy,Drama,Romance"
tt2870808,Life Partners,6.2,9145,2014,"Comedy,Drama,Romance"
tt2871010,Sonali Cable,5.3,1087,2014,"Comedy,Drama"
tt2871256,I Am Happiness on Earth,4.5,1101,2014,Drama
tt2872462,Mistress America,6.7,28184,2015,"Comedy,Drama"
tt2872518,The Shack,6.3,38267,2017,"Drama,Fantasy"
tt2872718,Nightcrawler,7.8,585028,2014,"Crime,Drama,Thriller"
tt2872724,Out of the Dark,4.7,4518,2014,"Horror,Mystery,Thriller"
tt2872732,Lucy,6.4,521222,2014,"Action,Sci-Fi,Thriller"
tt2872750,Shaun the Sheep Movie,7.3,42541,2015,"Adventure,Animation,Comedy"
tt2872810,Mischief Night,4.6,1983,2013,"Drama,Horror,Thriller"
tt2873214,Bad Turn Worse,5.5,2190,2013,"Crime,Drama,Thriller"
tt2873282,Red Sparrow,6.6,196414,2018,"Action,Drama,Thriller"
tt2875926,My Sweet Pepper Land,7.0,2479,2013,Drama
tt2876428,"Good Day, Ramon",7.6,2971,2013,Drama
tt2877104,Ethir Neechal,6.8,2622,2013,"Comedy,Romance,Sport"
tt2877108,Soodhu Kavvum,8.3,11053,2013,"Comedy,Crime,Thriller"
tt2879770,Bha Ji in Problem,7.1,1092,2013,Comedy
tt2880664,Rednecks,3.9,1517,2017,"Comedy,Musical"
tt2881034,Proloy,7.3,1580,2013,Crime
tt28814949,Taylor Swift: The Eras Tour,8.6,5868,2023,Music
tt2881698,Skinwalker Ranch,5.1,4850,2013,"Horror,Mystery,Sci-Fi"
tt2882328,Ugly,7.9,22862,2013,"Crime,Drama,Mystery"
tt2883352,The Blood Lands,4.7,2793,2014,"Horror,Mystery,Thriller"
tt2883434,Black or White,6.6,13698,2014,Drama
tt2883448,Cash Only,6.0,1274,2015,"Crime,Drama,Thriller"
tt2883512,Chef,7.3,226064,2014,"Adventure,Comedy,Drama"
tt2884018,Macbeth,6.6,58733,2015,"Drama,History,War"
tt28840429,"Ice Cold: Murder, Coffee and Jessica Wongso",6.1,1034,2023,"Crime,Documentary"
tt2884206,I Origins,7.3,130996,2014,"Drama,Mystery,Romance"
tt2885364,Willow Creek,5.1,12427,2013,"Horror,Mystery,Thriller"
tt2885628,Nina Forever,5.6,5161,2015,"Comedy,Drama,Horror"
tt2886632,Enclave,7.6,2427,2015,Drama
tt2886926,Cats Don't Have Vertigo,7.3,1798,2014,"Comedy,Drama"
tt2887322,The Saratov Approach,5.5,2154,2013,"Action,Drama,Thriller"
tt2888046,Ip Man 3,7.0,58984,2015,"Action,Biography,Drama"
tt2889234,Theeya Velai Seiyyanum Kumaru,6.2,1596,2013,Comedy
tt2891070,Hippocrates: Diary of a French Doctor,6.8,3445,2014,"Comedy,Drama"
tt2891174,99 Homes,7.1,36358,2014,"Crime,Drama"
tt2893490,Manglehorn,5.5,7902,2014,Drama
tt2893780,Convict,5.4,1698,2014,"Action,Crime,Drama"
tt2896036,Living Is Easy with Eyes Closed,7.0,6501,2013,"Comedy,Drama"
tt28970408,Matti Katha,8.7,4213,2023,Family
tt28970508,Tales of Mahanagara,9.0,1102,2023,Thriller
tt28970800,THEVR10: A dokumentumfilm,9.2,1148,2023,Documentary
tt29001753,Dvand: The Internal Conflict,9.7,1031,2023,Drama
tt2900624,All Hallows' Eve,5.1,10981,2013,"Horror,Thriller"
tt2900822,Torment,4.7,3041,2013,"Horror,Thriller"
tt2901548,The Rooftop,5.8,1093,2013,"Action,Comedy,Drama"
tt2901736,Ilo Ilo,7.2,4928,2013,Drama
tt2901962,Kummeli V,4.7,1117,2014,"Adventure,Comedy,Sci-Fi"
tt2902898,Ashens and the Quest for the Gamechild,6.0,1684,2013,"Adventure,Comedy"
tt29041196,Sodara Sodarimanulara,8.0,1064,2023,Drama
tt2905082,Alex & The List,4.6,1421,2017,"Comedy,Romance"
tt2905674,Jurassic City,3.0,2335,2015,"Action,Adventure,Comedy"
tt2905768,Sahasam,6.7,1363,2013,"Action,Adventure"
tt2905772,Thou Gild'st the Even,7.7,10360,2013,"Drama,Fantasy,Romance"
tt2905838,Bang Bang,5.6,25437,2014,"Action,Adventure,Comedy"
tt2906216,Dungeons & Dragons: Honor Among Thieves,7.3,192461,2023,"Action,Adventure,Comedy"
tt2907640,L.DK,6.1,1599,2014,"Comedy,Drama,Romance"
tt29079885,Kothay Tumi,9.0,1023,2023,"Drama,Romance"
tt2908228,My Little Pony: Equestria Girls,6.2,5737,2013,"Animation,Comedy,Family"
tt2908446,The Divergent Series: Insurgent,6.2,249153,2015,"Action,Adventure,Sci-Fi"
tt2908856,My Old Lady,6.4,9808,2014,"Comedy,Drama,Romance"
tt2909116,Wolf Totem,6.6,6123,2015,"Adventure,Drama"
tt2909124,Blood Widow,3.0,1073,2014,Horror
tt2909476,Puncture Wounds,4.3,1490,2014,"Action,Drama"
tt2910274,Obvious Child,6.7,26132,2014,"Comedy,Drama,Romance"
tt2910508,Dark Summer,4.3,3425,2015,"Horror,Thriller"
tt2910814,The Signal,6.0,68232,2014,"Drama,Mystery,Sci-Fi"
tt2910904,The Dressmaker,7.0,64063,2015,"Comedy,Drama,Western"
tt2911342,Dragon Nest: Warriors' Dawn,6.3,3340,2014,"Adventure,Animation,Family"
tt2911666,John Wick,7.4,716354,2014,"Action,Crime,Thriller"
tt2911668,Beyond the Reach,5.6,10859,2014,Thriller
tt2911674,Tiger House,5.2,4771,2015,"Action,Crime,Drama"
tt29119032,Rudramkota,7.9,2041,2023,"Action,Adventure,Drama"
tt2912144,Manuscripts Don't Burn,7.2,1174,2013,"Drama,Thriller"
tt2912578,Ankur Arora Murder Case,6.5,2138,2013,"Drama,Thriller"
tt2914740,Deep Dark,5.0,2605,2015,"Fantasy,Horror"
tt2914838,R100,5.9,2834,2013,"Comedy,Drama"
tt2914892,The Seventh Dwarf,4.6,1342,2014,"Adventure,Animation,Comedy"
tt2915160,Bethlehem,7.1,2217,2013,"Drama,Thriller,War"
tt2916324,Seed 2,2.2,1084,2014,Horror
tt2916416,Over Your Dead Body,6.1,1553,2014,"Drama,Horror,Thriller"
tt2917336,The Dead 2: India,5.1,2110,2013,Horror
tt29173745,Cheater,8.4,3045,2023,"Romance,Thriller"
tt2917388,Kidnapping Mr. Heineken,6.1,21439,2015,"Action,Crime,Drama"
tt2918436,The Lazarus Effect,5.2,45410,2015,"Horror,Mystery,Sci-Fi"
tt2918606,The Hollow Point,5.4,6054,2016,"Adventure,Crime,Drama"
tt2918988,Hunter X Hunter: Phantom Rouge,6.6,3047,2013,"Action,Adventure,Animation"
tt2920540,"20,000 Days on Earth",7.4,11832,2014,"Documentary,Drama,Music"
tt2920808,God's Pocket,6.1,12037,2014,"Crime,Drama"
tt2922382,Neram,7.5,5214,2013,"Action,Comedy,Crime"
tt2922440,Nice and Easy,6.6,1545,2014,Comedy
tt2922590,Blood of My Blood,6.1,1140,2015,"Drama,History"
tt2923088,The Windmill,4.9,4839,2016,"Drama,Horror"
tt2923316,American Heist,5.0,17418,2014,"Action,Crime,Drama"
tt2923834,The Last Scout,4.2,2210,2017,"Action,Adventure,Drama"
tt2924336,The Gambler,7.1,1701,2013,"Drama,Thriller"
tt2924392,Higher Power,4.4,3720,2018,"Action,Adventure,Sci-Fi"
tt2924442,The Pact II,4.4,3681,2014,"Horror,Mystery,Thriller"
tt2924472,Mumbai Police,7.9,7285,2013,"Crime,Mystery,Thriller"
tt2924590,Snails in the Rain,6.3,2361,2013,"Drama,Romance"
tt2925642,Kids for Cash,7.1,1982,2013,"Crime,Documentary,Drama"
tt2925768,Ned Rifle,6.2,1698,2014,Drama
tt2926068,Manam,7.9,11330,2014,"Comedy,Drama,Fantasy"
tt2926810,ABCs of Death 2,5.4,8991,2014,"Comedy,Horror"
tt2927212,Dear Eleanor,5.9,2010,2016,"Comedy,Drama,Family"
tt29278671,Guns Trance Action,8.9,2070,2023,"Action,Crime,Drama"
tt2929652,Road Games,5.3,3748,2015,"Drama,Horror,Mystery"
tt2929690,Margarita with a Straw,7.2,4027,2014,Drama
tt2929890,In the Name of My Daughter,6.1,1831,2014,"Crime,Drama"
tt2931376,The Wake,2.7,1470,2017,Horror
tt2932536,47 Meters Down,5.6,59683,2017,"Horror,Mystery,Thriller"
tt2933004,Panama,5.4,1619,2015,"Drama,Romance,Thriller"
tt2933474,Superfast!,4.1,10500,2015,Comedy
tt2933544,5 Flights Up,6.2,11028,2014,"Comedy,Drama"
tt2933794,Man vs Snake: The Long and Twisted Tale of Nibbler,7.0,2578,2015,Documentary
tt2935390,The Snare,3.6,4458,2017,"Horror,Mystery,Thriller"
tt2935476,Far from the Madding Crowd,7.1,52361,2015,"Drama,Romance"
tt2935510,Ad Astra,6.5,253417,2019,"Adventure,Drama,Mystery"
tt2935564,The Connection,7.1,11983,2014,"Action,Crime,Thriller"
tt2935622,The School for Good and Evil,5.9,33666,2022,"Action,Comedy,Drama"
tt2936174,Visitors,6.2,1153,2013,Documentary
tt2936180,Far from Men,7.2,8562,2014,"Drama,War"
tt2936390,Battle Drone,4.9,3483,2018,"Action,Sci-Fi"
tt2936884,Lost in Paris,6.3,3561,2016,Comedy
tt2937254,Balls Out,4.3,1563,2014,"Comedy,Sport"
tt2937366,Little Evil,5.7,22817,2017,"Comedy,Fantasy,Horror"
tt2937696,Everybody Wants Some!!,6.9,57472,2016,Comedy
tt2937898,A Most Violent Year,7.0,76060,2014,"Action,Crime,Drama"
tt2938416,All This Mayhem,7.8,3717,2014,"Biography,Documentary,History"
tt2938956,The Transporter Refueled,5.2,43883,2015,"Action,Thriller"
tt2939912,Traffic,6.7,2724,2016,"Adventure,Drama,Thriller"
tt2942016,Actor for Hire,6.6,1617,2015,"Comedy,Drama,Romance"
tt2942512,Our Sunhi,6.7,1322,2013,"Comedy,Drama,Romance"
tt2942522,Moebius,6.4,6372,2013,"Drama,Thriller"
tt29429288,Neethone Nenu,9.5,2796,2023,"Drama,Mystery,Romance"
tt2943178,Mad Heidi,5.5,3504,2022,"Action,Adventure,Comedy"
tt2943352,November Tenth,6.4,3073,2015,"Action,Adventure,Animation"
tt29438140,Sagiletikatha,8.2,2085,2023,Drama
tt2944198,Backcountry,6.0,23296,2014,"Adventure,Drama,Horror"
tt2945796,The Rise of the Krays,4.9,2080,2015,"Crime,Drama"
tt2946498,Live Nude Girls,3.6,1352,2014,Comedy
tt2946582,Barbie Mariposa and The Fairy Princess,6.1,1603,2013,"Animation,Family,Fantasy"
tt2947832,Bro's Before Ho's,6.4,6701,2013,Comedy
tt2948078,Lake Eerie,4.0,3854,2016,"Horror,Sci-Fi,Thriller"
tt2948160,Corbin Nash,4.3,5213,2018,"Action,Horror,Thriller"
tt2948166,Train Driver's Diary,7.1,1398,2016,"Comedy,Drama"
tt2948266,Dealin' with Idiots,5.4,1462,2013,Comedy
tt2948356,Zootopia,8.0,528760,2016,"Adventure,Animation,Comedy"
tt2948372,Soul,8.0,359398,2020,"Adventure,Animation,Comedy"
tt2948472,Lion's Heart,6.6,2948,2013,"Comedy,Drama,Romance"
tt2948566,Bleed,3.5,1724,2016,"Horror,Thriller"
tt2948712,Anarchy Parlor,4.7,2478,2015,Horror
tt2948790,Return to Sender,5.1,14296,2015,"Drama,Thriller"
tt2948840,Life,6.0,8750,2015,"Biography,Drama"
tt2949296,I Am Your Father,6.5,1909,2015,"Biography,Documentary"
tt2949626,Tuscan Wedding,5.1,1932,2014,"Comedy,Drama,Romance"
tt2950052,Bravetown,6.1,4285,2015,"Drama,Music"
tt2950236,The Living,6.1,2137,2014,"Crime,Drama,Mystery"
tt2950330,The Pool,5.4,1442,2014,Horror
tt2950418,Greater,7.3,7007,2016,"Biography,Family,Sport"
tt2952602,Kung Fu Jungle,6.4,11738,2014,"Action,Crime,Thriller"
tt2953050,Encanto,7.2,247109,2021,"Animation,Comedy,Family"
tt2953762,"I, Olga Hepnarova",6.6,2665,2016,"Biography,Crime,Drama"
tt2954474,Visions,5.3,11052,2015,"Horror,Mystery"
tt2955096,Happy Christmas,5.4,8643,2014,"Comedy,Drama"
tt2955316,Spanish Affair,6.5,18144,2014,"Comedy,Romance"
tt2956300,ABCD: American-Born Confused Desi,6.7,3673,2013,Comedy
tt2957760,Extortion,6.2,8730,2017,"Action,Adventure,Crime"
tt2957774,The White Storm,6.6,2791,2013,"Action,Crime,Thriller"
tt2960270,Love Steaks,6.2,2306,2013,"Comedy,Drama,Romance"
tt2960450,The Galapagos Affair: Satan Came to Eden,6.7,1476,2013,"Biography,Crime,Documentary"
tt2960930,Extraterrestrial,5.0,16479,2014,"Action,Horror,Mystery"
tt2962726,The Anomaly,4.7,7714,2014,"Action,Mystery,Sci-Fi"
tt2962876,The Road Within,7.0,15965,2014,"Adventure,Comedy,Drama"
tt2962984,Girlfriend's Day,5.2,5090,2017,"Comedy,Drama"
tt2964120,Wood Job!,7.5,3694,2014,"Adventure,Comedy"
tt2965412,Comet,6.7,19307,2014,"Comedy,Drama,Romance"
tt2965466,Last Shift,5.8,22590,2014,"Horror,Mystery"
tt2965842,Raspberry Boat Refugee,6.0,1614,2014,"Comedy,Romance"
tt2966760,Pantani: The Accidental Death of a Cyclist,7.0,2046,2014,"Biography,Documentary,Sport"
tt2967006,The Trip to Italy,6.6,16038,2014,"Comedy,Drama"
tt2967008,The Face of an Angel,4.6,5172,2014,"Crime,Drama,Mystery"
tt2967224,Hot Pursuit,5.1,53280,2015,"Action,Comedy,Crime"
tt2967226,Killing Hasselhoff,4.5,2840,2017,Comedy
tt2967286,Steins;Gate: The Movie - Load Region of Déjà Vu,7.8,9240,2013,"Animation,Mystery,Sci-Fi"
tt2967578,Secretly Greatly,6.8,4853,2013,"Action,Comedy,Drama"
tt2967856,Another Day of Life,7.3,2621,2018,"Animation,Biography"
tt2968804,Drive Hard,4.4,4791,2014,"Action,Comedy,Crime"
tt2969050,Dampfnudelblues,6.9,2729,2013,"Comedy,Crime"
tt2969522,Montage,7.4,8014,2013,"Crime,Mystery,Thriller"
tt2969656,Cold Eyes,7.1,8218,2013,"Action,Crime,Thriller"
tt2969776,Le crocodile du Botswanga,5.2,1503,2014,Comedy
tt2972362,Hwayi: A Monster Boy,7.0,5256,2013,"Action,Crime,Thriller"
tt2972482,Kundo: Age of the Rampant,6.8,3677,2014,"Action,Drama"
tt2973408,David Bowie: Five Years,7.7,1767,2013,Documentary
tt2973516,Killer Toon,6.2,2151,2013,"Horror,Thriller"
tt2973854,Disco Polo,5.0,1811,2015,"Comedy,Music"
tt2974050,Cool Cat Saves the Kids,3.5,6200,2015,"Comedy,Crime,Family"
tt2974918,Alvin and the Chipmunks: The Road Chip,4.9,21646,2015,"Adventure,Comedy,Family"
tt2975578,The Purge: Anarchy,6.4,159281,2014,"Action,Horror,Sci-Fi"
tt2975590,Batman v Superman: Dawn of Justice,6.5,741244,2016,"Action,Adventure,Sci-Fi"
tt2976172,Sixteen,6.2,1809,2013,"Drama,Romance,Thriller"
tt2976176,Lakshmi,7.9,1663,2014,Drama
tt2976182,Roy,3.2,7757,2015,"Drama,Romance"
tt2976920,Violette,6.9,2166,2013,"Biography,Drama,Romance"
tt2977090,Alex of Venice,5.8,3348,2014,Drama
tt2978102,Term Life,5.6,8524,2016,"Action,Crime,Drama"
tt2978426,"Sex, Love & Therapy",5.4,2293,2014,"Comedy,Romance"
tt2978462,Dolphin Tale 2,6.4,9643,2014,"Drama,Family"
tt2978576,Bill,6.5,2986,2015,"Comedy,Family,History"
tt2978626,It's Entertainment,4.5,9235,2014,"Action,Comedy,Drama"
tt2979336,Joy of Fatherhood,5.6,2807,2014,"Comedy,Romance"
tt2979920,Bombay Velvet,5.5,6286,2015,"Action,Crime,Drama"
tt2980152,Abandoned,3.8,2619,2022,"Drama,Horror,Mystery"
tt2980210,A Hologram for the King,6.1,46796,2016,"Comedy,Drama,Romance"
tt2980472,Just Before I Go,6.3,19272,2014,"Comedy,Drama"
tt2980516,The Theory of Everything,7.7,471695,2014,"Biography,Drama,Romance"
tt2980554,The Girl in the Book,6.1,4629,2015,Drama
tt2980592,The Guest,6.7,104433,2014,"Action,Mystery,Thriller"
tt2980626,Twinsters,7.5,4852,2015,"Biography,Documentary"
tt2980648,The Hundred-Foot Journey,7.3,86291,2014,"Comedy,Drama"
tt2980706,Planes: Fire & Rescue,5.9,19302,2014,"Adventure,Animation,Comedy"
tt2980708,Let's Kill Ward's Wife,5.4,6638,2014,"Comedy,Crime"
tt2980794,Highway,7.6,29980,2014,"Crime,Drama,Romance"
tt2981768,Patema Inverted,7.3,9940,2013,"Adventure,Animation,Drama"
tt2982158,The Hours Till Daylight,4.4,2226,2015,"Drama,Horror,Thriller"
tt2984576,Death House,3.0,1693,2017,"Action,Crime,Horror"
tt2987732,Suck Me Shakespeer,6.9,30814,2013,Comedy
tt2988020,Aagadu,5.3,4252,2014,"Action,Comedy"
tt2988272,Shuddh Desi Romance,5.8,10097,2013,"Comedy,Drama,Romance"
tt2988852,The Scarehouse,4.5,2322,2014,"Crime,Horror,Thriller"
